date,question,answer
2022-04-28,（三）其他方面1.请问公司目前资金储备如何？是否可以顺利度过猪周期底部？,答：公司始终坚持“稳健发展，风险可控”的经营原则，统筹做好资金预测与融资管理，为稳定现金流提供资金保障，顺利度过行业周期底部。根据公司资金压力测试，公司目前处于安全平稳状态。（1）公司现有库存资金充裕，规模超百亿元，且融资渠道丰富，包含银行贷款、公司债券、中票、短融、境外债、供应链金融等；（2）公司还有几十亿规模可随时变现的财务性投资项目；（3）除了养猪业务以外，公司还有养鸡、养鸭以及投资、动保、乳业、农牧机械等多项配套和相关业务，均保持良好的发展状态，多业务对冲优势较为明显，可以提供较为稳定的经营性现金流。公司一季度现金流管控有效，在产品价格持续低迷、饲料原料价格攀升形成的剪刀差背景下，一季度经营性现金流流出约4亿元；（4）截至一季末，公司资产负债率约66%，处于行业中等水平，且公司负债中多为中长期负债，短期偿债压力较小。通过一系列措施，有效保存了公司资金实力，增强了应对行业低迷期的底气与信心，为有条不紊开展正常的生产经营活动提供强有力的支撑。
2022-04-28,2.请问公司预制菜板块发展如何？,答：根据研究机构NCBD（餐宝典）研究数据表明，2021年中国预制菜市场规模已超3000亿元。早在2004年，公司便依托旗下子公司——温氏佳味，探索食品业务转型升级和产业链延伸工作，主营熟制菜肴、预制菜肴两大类产品。目前公司已建成华南、华东和华中三大生产基地，菜肴产品产能约达4万吨/年，辐射港澳、大湾区、京津冀和长三角等区域。目前公司已研发出整禽制品、菜肴制品、调理制品、腌腊制品、汤制品、休闲制品和蛋制品等七大优质产品品类，预制菜板块发展良好。2021年，针对预制菜业务，公司在设备升级和产品研发方面进一步加大投入，研发出胡椒猪肚鸡汤、椰子鸡汤、法式烤鸡、灵魂烤鸡、口水鸡、手撕鸡、红烧乳鸽、梅菜扣肉、蒜香小排和腊番鸭等数十种兼具美味与营养的预制菜产品。2021年，公司销售预制菜产品共约1.7万吨，2022年预计销售2万吨左右。
2022-04-28,1.请问公司今年3月份黄羽肉鸡成本为多少？,答：一季度，公司肉鸡生产持续保持稳定，核心生产成绩指标已多月处于公司历史高位水平。但受一季度饲料原料价格大幅上涨，且受季度末股权激励计提事项和出栏量季度环比减少近30%等多重因素影响，3月份毛鸡出栏完全成本小幅提升，至6.7元/斤左右。在饲料成本大幅上涨的背景下，成本控制仍保持在行业优势地位。
2022-04-28,13.请问对于养殖端的合作农户和公司员工，公司如何激励其生产积极性？,答：对于合作农户，公司支付的委托养殖费用即为其主要收入。其委托养殖费用与其生产成绩息息相关，如畜禽成活率、正品率、耗料量、耗药量和上市体重等因素。养得越好，收入越高。一般而言，对于踏实与公司合作的农户而言，其收入相比当地其他养殖户更为稳定，长期和公司合作的农户收益普遍高于社会平均水平。对于公司员工，公司通过设置专项奖励和一场一策等激励手段，激励基层干部员工。通过以上各种方式，进一步提升养殖端合作农户和公司员工的信心和稳定性。（二）养鸡业务
2022-04-28,12.请问公司一般如何培养猪场场长，是通过内部培养还是通过外聘？,答：主要是通过内部培养。一般而言，业务人员先在种猪场组长、区长、场长助理等基层干部岗位锻炼，再根据需求和业绩提拔。培养时间上，对于特别优秀的培养2-3年即可，一般需要4-5年可以成为场长。
2022-04-28,11.请问公司各个猪场生产成本存在差异的影响因素主要有哪些？,答：公司养猪业务在全国布局，影响各个猪场生产成本的因素较多，主要有区域位置、产能利用率、管理规模和管理水平等。为提高生产成绩，降低养殖成本，减小区域差异，公司积极开展立标杆、学标杆、超标杆的行动，总结标杆单位的成功经验，同时建立“红黄绿灯”预警和“红黄牌”评价机制，加强内压，压实责任。
2022-04-28,10.请问前期周期底部时，公司人员薪酬是否有调整？,答：2021年，为顺利度过猪周期底部，公司充分考虑当时形势，开展降本增效专项工作。公司董监高主动带头降薪，各级干部和职能部门员工从高到低依次调降薪酬幅度，以此降低人力和营运成本，提升运作效率。生产单位为公司利润中心，生产单位员工为公司发展坚守一线岗位，薪酬未作调整。相关举措获得了内部干部员工的认可和理解，公司整体生产经营有条不紊地进行。
2022-04-28,7.目前新冠肺炎疫情多地频发，请问对公司养猪业务是否有较大影响？,答：公司养猪业务在全国布局，大部分地区生产和销售不受影响。对于涉疫地区，疫情对公司物流运输、产品销售和市场消费需求产生一定影响，但整体在可控范围内。对于涉疫地区，国家和地方政府非常重视本轮疫情中畜禽养殖业的物资运输问题，及时出台相关政策，保障正常的生产和供应。公司也迅速成立三级应对新冠肺炎疫情危机领导小组，启动相关应对预案，最大化畅通原料供应及产品销售流通。原料供应方面，公司原材料一般有合理的库存，部分地区也可以采用就地采购等多种方式，保障原料供应，确保生产正常运行。销售策略方面，对于已划定为严管封控的区域，采取一切可能的办法去量，化整为零，包括协调分段运输、利用当地屠宰客户就地屠宰分流、开发周边市场客户增加交易量等，尽量降低不利影响。
2022-04-28,8.雨季是疫病多发期，请问公司是否已做好南方雨季疫情防控准备工作？,答：根据经验，雨季和转季期为疫情多发期。公司有充足的经验，做好防控准备工作。目前公司聚焦于基础管理，已提前部署好春夏转季以及雨季的疫情防控工作，同时做好防暑降温工作，切实保障大生产稳定。9.了解到行业一季度药物使用量有所下降，请问公司是否也因行情低迷而减少药物
2022-04-28,6.一季度母猪和仔猪价格较低，请问公司是否有相关外购？,答：母猪方面，目前公司育种体系恢复正常，供种能力显著增强，新增母猪均为自行培育，一季度未外购母猪。仔猪方面，目前公司仔猪供应能力较强，下属单位整体以使用公司自产猪苗为主，集团未做统一外购仔猪安排。前期市场仔猪价格非常便宜，公司下属各区域单位根据现有育肥能力、资金情况、当地市场仔猪价格和质量、未来行情判断等因素，自主、灵活、适当外购了部分仔猪，但整体上外购规模不大，且市场外购仔猪价格较低，不会大幅提高公司养猪成本。
2022-04-28,2.请问公司近几月养猪业务投苗量约为多少？,答：经过近两年的努力，公司育种体系逐步恢复，供种能力显著增强。近几月公司投苗量稳中有升，约160-180万头。3.请问公司目前有多少能繁母猪，今年底规划增加至多少？今明两年的肉猪出栏量
2022-04-28,1.请问公司近期养猪业务相关生产指标情况如何？,答：一季度，公司严格落实生物安全措施，做好冬春季节转换期重大疫病防控。投资者关系活动主同时，强抓基础管理工作，强化生产指标监控，稳步提升生产成绩，猪业生产持续要内容介绍恢复，关键指标持续好转，基本达到预期，生产逐步趋于正常水平。具体表现为：（1）种猪方面一季度，公司窝均健仔数提升至10.4头左右，相比年初有所提高；3月份PSY约20，较前期有较大提升，并保持进一步提升态势；3月份产保死淘率与非瘟前相比略高，仍有下降空间，主要是前期工作重心聚焦于防范非洲猪瘟疫情，腹泻等其他疫病对仔猪健康有所影响。目前公司已认识到相关问题，并着手通过专项行动降低产保死淘率，提高仔猪成活率；3 月份猪苗生产成本为 420-430 元/头，相比1 月份下降 20-30 元/头，下降幅度较为明显。（2）肉猪方面3月份委托代养费低于200元/头，总体稳中有降；3 月份育肥阶段上市率稳定在 88%（大致对应 6 个月前投苗仔猪的上市率），后续将继续做好基础工作，稳步提升生产成绩；3 月份料肉比约 2.8-2.9，相比去年有较大幅度下降，但仍有一定的优化空间，主要是受上市率、肉猪生产模式和饲料配方等多方面因素影响。公司目前重点关注料肉比指标，通过进一步提升上市率、加大杜洛克父系公猪配种比例、优化饲料配方、加强饲料管理减少浪费等多种措施并行，进一步降低料肉比。
2022-04-28,2.“目前公司库存资金充裕，规模超百亿元”，请问是否已包含投资业务相关资金？,答：不包含投资业务资金。公司现有库存资金规模超百亿元，主要包括货币资金和部分现金管理资金，这部分资金流动性强，安全性高。除此之外，公司还有几十亿规模可随时变现的财务性投资项目，主要为公司投资业务相关资金，若公司资金紧张，可以尽快回流，补充公司运营资金。
2022-04-28,5.请问公司肉猪生产模式是否有调整和变化？,答：从理论上来讲，与“二元杂交”（长白 1*大白 1）、“二元回交”（长白1*[长白1*大白1]）种猪生产模式相比，“三系杂交配套”（长白2*[长白1*大白1]）种猪生产模式具有更好的杂交优势和配套效果，其种猪繁殖性能更高，平均一窝可以多生0.5-1头，能够低成本快速生产大量杂交种母猪。因此在繁殖性能方面，“三系杂交配套”种猪生产模式好于“二元杂交”和“二元回交”方式，制种速度更快、成本更低。但“三系杂交配套”生产的肉猪生长性能弱于用父系杜洛克公猪配套生产（[杜洛克公猪*二元杂交母猪]或[杜洛克公猪*三系杂交配套母猪]）的肉猪生产模式。一般而言，使用父系杜洛克公猪配种生产的肉猪生长性能好，具有适应性强、生长速度快、料肉比低、瘦肉率高、抗逆性强、肉质好等特点。过去两年，为快速补充种猪数量，恢复育种体系，实现种猪自我循环，公司加大使用“三系杂交配套”种猪生产模式的比例。现阶段公司育种体系恢复，母猪自供能力大幅提升。公司 3 月份配种母猪中，使用杜洛克公猪配种占总配种比例超 30%。为提高肉猪生长性能，公司将逐步增加使用杜洛克公猪配种，争取年底达到 80%，提高肉猪生长性能。
2022-04-28,使用？,答：非洲猪瘟疫情发生以来，公司筑高筑牢生物安全体系，从物理上隔断病毒传播，取得了较好的效果。目前公司肉猪养殖成本中药物成本稳中略降，低于 0.2元/斤，接近非瘟前水平。保证大生产稳定、提高上市率才是降低成本最有效的手段和核心。公司会进一步梳理和优化兽药使用，但对于必须使用的药物，公司不会因为行情而降低其使用量，避免更大的损失。
2022-04-28,3.请简要介绍公司投资业务？,答：温氏投资成立于2011年，是公司旗下从事资本投资业务及资本运营业务的专业化全资子公司，业务范围包括PE/VC投资、发起设立股权投资基金、产业投资基金、证券投资及期货投资、金融资产投资等。温氏投资是公司落实资本驱动战略的重要抓手，也是公司资金的蓄水池，是公司应对鸡猪周期底部的有效手段之一。2021年，公司投资业务表现亮眼，新增被投企业IPO上市8家。截止目前，温氏投资已投资近百个股权投资项目，其中千禾味业、盈趣科技、三角防务、华夏航空等19家企业已成功IPO，另外还有十余家企业正在IPO排队。2021年末，公司持有的股票市值约45亿元。
2022-04-28,4.请问公司2022年资本开支计划约为多少？,答：公司初步规划2022年资本开支约40-50亿元。公司种猪场产能充足，现有猪场竣工产能约4600万头，可以满足公司生产规划。公司目前暂停新开工种猪场产能建设，资本开支主要投向为可转债募投项目、在建尚未完工项目等，类型上聚焦于猪业养殖小区、生猪屠宰项目和养鸡项目等。一季度，公司资本开支约为10亿元，如果下半年经营形势好转，公司不排除加大资本开支的可能。
2022-04-28,5.若后期猪价上涨，公司是否会冲回一季度末计提的资产减值损失？,答：一季报中资产减值损失主要是消耗性生物资产减值。按照会计准则，二季度末如有证据表明减值迹象消失，可以冲回相关资产减值损失。本次投资者交流活动未涉及应披露重大信息。为减少篇幅，本记录表未列出部分与前次投资者活动重复的问题和回复。如有需要，说明请自行查阅公司于2022年4月28日在巨潮资讯网披露的《2022年4月27日投资者关系活动记录表》。
2022-04-28,目标为多少？,答：公司现有高质量能繁母猪 100-110 万头。公司计划从二季度起，在保证资金安全的前提下，主要通过自产方式，逐步补充部分后备母猪，适当加快配种节奏，至年底能繁母猪增加至 140 万头左右。如果行情变好，公司也有能力进一步增加能繁母猪数量。公司2022年肉猪出栏量目标为1800万头左右。公司暂无明确的2023年肉猪出栏规划，需要结合市场行情变化趋势、自身资金实力、市场竞争力水平等多种因素综合考量。
2022-04-28,4.请问目前行业中是否已开始大力补充能繁母猪？,答：补充能繁母猪需要大量的资金投入，目前行业中暂未了解到有大规模补充能繁母猪的情况。
2022-05-10,请问净利润中，养猪、养鸡以及其他板块分别是多少？,答：您好，一季度公司各项生产保持稳定，猪业生产成绩持续向好，养禽业竞争力进一步提升，配套和相关产业发展势头良好。受主产品价格持续下降和原料成本不断上升的影响，公司养猪业务亏损较大；公司养鸡业生产经营保持稳定，成本控制仍保持在行业优势地位，一季度实现盈利；配套和相关业务中，投资业务受大盘调整影响，浮亏3-4亿元，动保、乳业和农牧设备业务发展较好。
2022-05-10,请问公司补充后备母猪，主要从什么渠道补充,现阶段公司后备母猪的补充渠道主要以自行繁育为主，谢谢。
2022-05-10,林总：鸡屠宰加工比例和能力怎么样,您好，2022年一季度，公司肉鸡鲜销比例达14%，鲜销比例稳中有升，转型升级战略稳步推进。现阶段肉鸡屠宰年产能提升至单班2.9亿只左右。谢谢
2022-05-10,鸡加工盈利能力比例多少？,总体盈利能力较好，但加工比例不大。谢谢
2022-05-10,公司主要产品营养品、香精香料等具备全球竞争力，但是都属于传统产业，红海竞争，公司产品布局是否考虑进口替代？如何看待公司业务的周期性和成长性？,您好，公司的主要业务是肉鸡和肉猪的养殖及其销售；兼营肉鸭、奶牛、蛋鸡、鸽子等的养殖及其产品的销售。同时，公司围绕畜禽养殖产业链上下游，配套经营畜禽屠宰、食品加工、现代农牧设备制造、兽药生产以及金融投资等业务，未涉及营养品和香精香料生产等业务。谢谢。
2022-05-10,请问贵公司今年一季度的养猪成本是多少？未来有哪些措施来降低成本？,您好，一季度，养猪成本控制基本符合公司季度目标和预期。饲料价格上涨影响了成本下降的速度和幅度，若剔除存货跌价准备影响，3月份养猪综合成本低于9元/斤，相比1月份略有下降。2月份因春节导致销售出栏月度环比减少近30%，成本中费用分摊、各类资产的折旧与摊销等略有提高，同时叠加饲料成本上升，成本有所提升。公司将聚焦以下几个方面，持续降低生产成本：落实种猪发展规划，公司将补充部分后备母猪，适当加快配种节奏，至年底增加能繁母猪数量至140万头，扩大生产规模，进一步提高生产成绩;持续做好做细生产管理，继续提升肉猪上市率，确保大生产稳定；加强小区运营管理，发挥养殖小区优势；持续开展降本增效专项活动，降低各项费用，加大采用优势原料等，降低饲料成本；稳步提升出栏量，提高产能利用率，降低资产折旧与摊销。谢谢。
2022-05-10,关注到温氏是个社会责任感非常强的企业，公司是从哪些方面展开社会责任工作的？,您好，首先感谢您对温氏股份的关注和认可。为更好地履行社会责任，公司制定了科学的、详细的、可操作的社会责任工作计划，聚焦于战略、经营、员工、环境和社会五大领域，评估日常运营对内外部造成的影响，力求与利益相关各方共创共赢，共生共荣，共同回馈社会。具体欢迎您查阅公司披露的2021年社会责任报告。谢谢。
2022-05-10,今年温氏盈收能增长吗？,公司上市量同比增长，但营收受市场价格波动影响较大存在不确定性。谢谢
2022-05-10,谈谈温氏以后猪，鸡比例？去到多少？,温氏两大主业，一个是猪，一个是鸡，猪在正常价格的情况下，占销售收入的60-65%；鸡占25-30%。
2022-05-10,母公司货币资金是91亿，比合并报表还多，是因为一些现金等价物合并在这项里面了嘛？,主要是母公司给财务公司的存款，财务公司存放同业列入拆出资金科目，谢谢。
2022-05-10,请问若后续饲料原料成本继续走高，有何应对预案？是否有采用商品期货、远期合同等套期保值金融工具进行成本锁定？,公司继续保持集采优势，择机采用相关金融工具进行部分成本锁定。谢谢
2022-05-10,请问公司偿债能力如何？在行业中处于何种水平？,公司偿债能力较强，居于行业前列。谢谢
2022-05-10,肉猪完全成本能有一个简单的拆分吗？比如猪苗、饲料、疫苗等各占多少比例，谢谢,您好，目前公司肉猪成本中猪苗成本约占20-25%，饲料成本约占50-60%，药物成本约占2%左右。谢谢！
2022-05-10,我看公司有效产能是4600万头，其中养殖小区500万头，剩下的都是公司+农户模式？如何出资（养殖小区好像是334）？,您好，4600万头为公司种猪场竣工产能，肉猪饲养能力是按照公司投苗计划增加产能。谢谢！
2022-05-10,目前公司广东地区猪产能占公司总产能的比重？是否可以大概介绍一下各大区占公司产能的比重,您好，公司在广东地区猪产能占公司总产能约占30%左右。更多详细情况，请您查阅公司的定期报告。谢谢！
2022-05-10,能否介绍温氏近年来在高端技术研发方面的主要成就和今明两年在技术研发上的主要课题、研发预算？谢谢！,您好，公司十分重视科技创新研发工作，特别是畜禽育种、饲料配方、疫病防控、食品安全、环保等方面加大投入。具体您可以查阅公司的社会责任报告。谢谢！
2022-05-10,鸡总体盈利能力较好，为什么加工比例不大？,市场的培育是一个渐进增长的过程。谢谢
2022-05-10,公司20、21年外购大量母猪和仔猪是公司决策失误还是为维系公司农户不得已而为之,公司根据当时市场环境判断进行相关决策，同时基于社会责任维护农户利益。谢谢
2022-05-10,谈谈温氏对猪，鸡销售方向，以及销售人群有哪些？猪、鸡养出来了，销售也是重要环节？,您好，公司主营业务是肉鸡和肉猪的养殖及其销售。关于公司销售渠道和销售方向，请您查阅公司定期报告之“第三节 管理层讨论与分析”部分，谢谢！
2022-05-10,请问2021年一季度末，养猪板块和养鸡板块的毛利润规模各是多少？养猪板块与养鸡板块的资产各占公司总资产的大约多少百分比？,请关注我们的投资者活动关系纪录表，谢谢。
2022-05-10,公司提到未来黄鸡的增量将主要是肉杂鸡和小白鸡等适屠品种，这些品种在公司2021年出栏中的占比是多少？生产上与传统黄鸡相比有哪些不同特点？,您好，公司适屠品种在2021年出栏中占比约10-15%。育种上，肉杂鸡为利用快大型白羽肉鸡父母代父系公鸡做父本、商品代蛋鸡做母本，通过杂交配套生产出适宜屠宰加工的商品代肉鸡。谢谢！
2022-05-10,去年我国已经有黄鸡的适屠品种通过国家品种审定，温氏是否也有开展这方面的育种工作？肉杂鸡的大量引入会不会影响消费者对于传统黄羽鸡的品质认知？,您好，公司有开展相关工作。肉杂鸡的引入不会影响消费者对于传统黄羽鸡的品质认知。谢谢！
2022-05-10,公司的黄羽鸡已有多大比例实现了笼养？相比于传统的活禽销售模式，冰鲜鸡的销售存在哪些挑战？利润率孰高孰低？谢谢！麻烦了~,您好，公司黄羽鸡基本上为走地鸡，适屠产品主要采用笼养的方式。目前公司冰鲜鸡主要采用大批发流通方式，目前主要挑战在于品牌、运输、渠道等方面。冰鲜鸡整体价格比毛鸡产品更为稳定。谢谢。
2022-05-10,公司今年计划提高能繁母猪的数量，但现在受疫情影响，从海外引进肯定是不行，是打算国内外购吗？目前市场价格如何？,您好，公司有完整专业的种猪育种公司，有充足的能繁母猪可以自供，无需外购。谢谢。
2022-05-10,22年一季度末，温氏投资业务所持有的股票市值多少亿？未来若面临进一步经营性现金净流出的压力，是否有计划出售部分股票以补充流动资金,您好，温氏投资从事股权投资业务，部分股权投资项目已经IPO上市，具体市值，请您查阅公司已经披露的定期报告。如果经营性现金流有压力，公司会根据经营情况做好资金安排。谢谢。
2022-05-10,请问公司预计年内养猪成本最低可以达到多少钱一公斤？以何种方式来实现这一目标？,您好，公司2022年全年的养猪综合成本目标为8-8.5元/斤。公司将努力做好生产经营管理，促进大生产稳定。 谢谢！
2022-05-10,公司之前提到要储备资金应对周期底部，我看今年公司到期债务并不是很多，只有19温氏01在9月有一个put，公司是否跟持有人有过沟通？预计选择回售的投资人大概会在什么范围？,尚未与持有人进行沟通，谢谢。
2022-05-10,请问公司年报中披露的肉制品加工产品收入主要是生猪屠宰收入还是肉制品深加工收入,您好，公司年报中披露的肉猪品加工产品收入主要是肉制品深加工收入。谢谢。
2022-05-10,请问导致19年中旬起至2021年中旬生猪投苗量崩跌的原因是什么？公司目前生猪9元/斤的综合成本远高于牧原是什么原因？何时才能让公司整体生猪养殖成本降低到具有行业竞争力的水平上（比如8元每斤）？公司连续两年进行减值计提，今年如果猪肉涨价后是否会进行转回？能否告知目前公司的猪饲料成本是多少？请懂秘解释下19年9月至20年1月间在投资者活动多次表达产能没有问题，但期间进行进行了减持，是什么原因？,答：您好，（1）2018年8月，我国发生了非洲猪瘟，公司受到了疫情的影响。（2）公司3月份肉猪养殖综合成本低于9元/斤以下，成本整体处于下降态势，逐步恢复到行业优秀水平。（3）公司2022年全年的养猪综合成本目标为8-8.5元/斤。公司将努力做好生产经营管理，促进大生产稳定。（4）公司严格按照相关准则进行会计处理和核算。按照会计准则，计提的生产性生物资产减值损失不可转回。计提的消耗性生物资产跌价准备，如未来猪价上涨，可以转回。（4）饲料原料价格上涨，公司饲料成本也有所上升。公司充分发挥集采和饲料营养配方等多种优势，控制饲料成本。公司4月份猪饲料生产成本约3300元/吨。（5）本人减持主要是基于个人资金需求，相关操作符合相关法律法规的要求。谢谢。
2022-05-10,公司目前育肥猪存栏数是多少？每头猪目前出栏盈亏状况？猪价多少才能盈亏平衡？谢谢！,您好，公司根据未来肉猪销售计划安排投苗和生产，保证合理的肉猪存栏量，2022年公司肉猪销售目标为1800万头左右。公司肉猪养殖成本已连续多月持续下降，趋势明显。若剔除存货跌价准备影响，公司3月份养猪综合成本低于9元/斤。谢谢。
2022-05-10,请问公司无抗养殖进展如何？,您好，公司自2018年起开始研究肉猪和种猪饲料的无抗配方，经过不断探索与研究，目前已形成多套适用于肉猪和种猪不同生长阶段的饲料无抗方案。截至2020年6月，公司养猪业已全面实现肉猪和种猪生产的饲料无抗。
2022-05-10,请问董秘，2019年年底至去年年中投苗大幅降低的原因,您好，2018年8月以来，我国发生了非洲猪瘟，公司受到了疫情的影响，投苗量阶段性减少。谢谢。
2022-05-10,年报中新增了17亿的应付票据，请问这是什么？,您好，公司2021年新增相关的应付票据，主要是使用了承兑汇票的结算方式。谢谢。
2022-05-10,公司养鸡和养猪业务并轮发展的优势在哪里？,您好，2021年，公司主要业务鸡、猪类收入分别占营业收入的46.69%和45.41%，构成双主业双轮驱动。当不同鸡、猪周期冲击行业生产经营时，公司经营策略具有较大的回旋余地，发展韧性足。
2022-05-10,作为农业企业，请问公司去年在助力乡村振兴方面，投入多少？,您好！2021年，公司投入产业发展乡村振兴项目资金超过3.36亿元，其中3.30亿元投入505个产业发展乡村振兴项目。公司因地制宜，根据当地养殖业发展特点与农户实际情况，推出多层次、多元化的合作模式，由原来的“公司+农户（或家庭农场）”模式升级迭代为“公司+现代养殖小区+农户”的经营模式，深化与农户、政府的合作关系。同时，公司还积极参与“万企联万村”帮扶项目，多措并举推动产业振兴，增加合作农户收入。谢谢！
2022-05-10,请问公司兽药业务去年销售收入是多少？外销收入多少？,您好，2021年兽药业务销售总收入近20亿元，外销收入超过7亿元。谢谢！
2022-05-10,请问公司禽业转型升级进展如何？,您好，2022年一季度，公司肉鸡鲜销比例达14%，鲜销比例稳中有升，转型升级战略稳步推进。现阶段肉鸡屠宰年产能提升至单班2.9亿只左右。同时，公司也积极发展预制菜等适销对路的产品和业务。
2022-05-10,请问公司目前种猪场产能、育肥端有效饲养能力各有多少？是否能满足今明两年的生产规划？,您好！产能方面，公司现有猪场竣工产能约4600万头，育肥端有效饲养能力（含合作农户、家庭农场及现代养殖小区等）约2600万头，可以满足公司今明两年的生产规划。谢谢！
2022-05-10,请问公司2021年共生产饲料多少万吨，外销了多少？,您好，公司饲料生产超一千万吨，主要用于自用，基本没有进行外销。谢谢。
2022-05-10,温氏集团2022年的主业是继续围绕着养殖产业，还是会对预制菜有所布局呢？,我们主要围绕着养殖产业长期经营，做强做精主业，确保企业竞争力，同时我们积极探索下游产业的延伸。预制菜我们已经探索多年，比如温氏盐焗鸡是很受欢迎的产品，今后我们会继续加强这方面的探索，深挖这个市场，服务转型升级战略。
2022-05-10,以前都说温氏很佛系，请问现在还是这样子吗？,您好。公司长期以来保持稳健的经营风格与财务政策，帮助公司在过往四十多年的历史中成功穿越养殖行业周期，顺利度过多次行业低谷。目前公司仍然坚持稳健运营，资金储备充分，确保公司规避重大风险事件；同时，公司也在此基础上不断改进完善管理，及时灵活调整以应对行业变革，避免错失发展机遇，为未来长远战略发展奠定基础。谢谢。
2022-05-10,麻烦问下公司一季度肉鸡生产如何？,您好！公司肉鸡生产持续保持稳定，核心生产成绩指标已连续多月处于公司历史高位水平。一季度，公司肉鸡上市率稳定在95%左右，料肉比低于2.9，在行业中竞争优势明显。谢谢！
2022-05-10,只有品牌化，才能获得高溢价，请问公司是如何做品牌的？,公司始终秉承“民食为天，食唯安鲜”的品牌精髓，围绕“温氏食品”全力打造值得信赖的肉类大品牌形象，构建以“温氏天露”“温氏鲜品”“温氏佳味”“温氏乳业”“温氏牧场”为核心的品牌体系。同时，积极开拓新零售平台联合推广和小红书、抖音种草营销等创新品牌营销方式。2021年，温氏品牌赢得京东“十佳农产品品牌”奖，成为天猫超市首个联合鸡蛋品牌。
2022-05-10,银行贷款去年有一个比较大的涨幅，差不多翻了一倍，我看主要是长期贷款中的质押贷款和信用贷款有所增加，这是什么原因？未来还有增加的空间和意愿吗？,由于生产经营需要，去年新增基本上是信用贷款，下阶段负债总额及结构继续按规划进行总体控制，谢谢！
2022-05-10,公司一季度的减值可以冲回吗？,答：您好！一季计提的存货跌价准备。按照会计准则，下阶段影响因素消失，可予以转回。
2022-05-10,请问温氏对于今年主要生产产品的季度价格波动及未来1-2年产品价格趋势的预判如何？若价格持续低位运行，温氏的财务支撑点有哪些？,您好，畜牧养殖业有明显的周期性，现在养猪业处于周期底部，温氏有足够的资金储备度过行业低谷期。谢谢！
2022-05-10,谈谈二季度公司对于猪业务的规划？,您好，公司二季度将聚焦以下几个方面，持续降低生产成本：落实种猪发展规划，二季度公司将补充部分后备母猪，适当加快配种节奏，增加能繁母猪数量至110-120万头，扩大生产规模，进一步提高生产成绩；持续做好做细生产管理，继续提升肉猪上市率，确保大生产稳定；加强小区运营管理，发挥养殖小区优势；持续开展降本增效专项活动，降低各项费用，加大采用优势原料等，降低饲料成本；稳步提升出栏量，提高产能利用率，降低资产折旧与摊销。
2022-05-10,按照一季度市场行情，公司资金可以支撑多久,一季度公司经营现金净流出4个多亿，期末公司现金超百亿，谢谢。
2022-05-10,请问公司养殖小区模式有几种投资方式，未来主要采用什么方式？,“公司+现代养殖小区+农户”经营模式是公司负责整个养殖小区的租地，并统一做好“三通一平”（通水、通电、通路和平整土地）、建设规划和经营证照的办理等工作，通过以下三种形式与农户开展合作：第一种：公司投资建设标准化养殖场，吸引农户到养殖小区内与公司合作养殖。第二种：合作农户根据公司标准，在养殖小区内投资建设标准化养殖场，然后与公司合作养殖。这类农户通常是公司的长期合作农户，与公司签订了长期的合作协议。第三种：地方政府专项产业基金投资，由公司建设标准化养殖场，然后吸引合作农户到养殖小区内与公司合作养殖。公司近期组织专题会议，研讨高效养殖小区建设模式更为合适的资本投入结构。目前确定了主产业以他建为主、自建为辅的原则，他建模式中公司、农户和银行三方出资比例为334原则，提升公司有效饲养能力。
2022-05-10,林总下午好！据息公司4月份肉猪综合成本较上月有明显下降，4l月份综合成本具体多少？,相关信息届时请关注公司披露，谢谢
2022-05-10,公司猪肉成本药物成本为什么高？加的是什么药，出场有药物残余监测吗？,您好，公司肉猪养殖过程中，药物成本处于行业较低水平。公司严格按照国家相关法律法规要求，进行生产管理，做好药物残留监测，保证食品安全。谢谢。
2022-05-10,上次电话会上管理层提到今年可能不会增加负债，通过子公司股权方式会进行一些融资，请问这方面有何进展？我看公司在交易商协会注册了50亿短期融资券，这个是有今年的发行计划吗？,子公司股权选择合理的投资者按进度推进；现阶段在注册短期融资券，是否发行要看有没有合适的窗口期，利率成本等因素，如果发行主要也是对负债结构的调整，有息负债总额总体控制。
2022-06-21,4.公司一季报中计提较大金额的资产减值损失，请问二季度是否可以冲回？,答：一季报中资产减值损失主要是肉猪等消耗性生物资产减值。按照会计准则，如果二季度末猪价上涨，并有充足的证据表明减值迹象消失的，可以冲回。本次投资者交流活动未涉及应披露重大信息。说明 为减少篇幅，本记录表未列出部分与前期投资者活动重复的问题和回复。如有需要，请自行查阅公司在巨潮资讯网披露的往期投资者关系活动记录表。
2022-06-21,是用来扩产？,答：若后续现金流持续回正，公司不需要储备过多的资金。在保证正常运营的前提下，公司将首先把资金用于增加种猪和肉猪存栏量，如果实现盈利，公司将会9考虑提前偿还部分负债，降低财务成本。
2022-06-21,的比例为多少？,答：本次回售比例非常少，仅38张，单张回售价格为100.070元（含息、税），合计3802.66元（含息、税）。本次回售主要是因为公司终止部分募集资金投资项目并变更部分募集资金投资项目实施内容，进而触发了可转债附加回售条款，可转债持有人享有一次向公司回售其持有的部分或者全部本次可转债的权利，该权利不具有强制性。3.公司 5 月份现金流回正，如果后续持续流入，公司将计划将资金用于偿还负债还
